age,gender,state,prescribe_levothyroxine0_013Oral_Capsule,prescribe_levothyroxine0_025Oral_Tablet,prescribe_levothyroxine0_05Oral_Capsule,prescribe_levothyroxine0_05Oral_Tablet,prescribe_levothyroxine0_075Oral_Tablet,prescribe_levothyroxine0_088Oral_Capsule,prescribe_levothyroxine0_088Oral_Tablet,prescribe_levothyroxine0_112Oral_Tablet,prescribe_levothyroxine0_125Oral_Tablet,prescribe_levothyroxine0_137Oral_Tablet,prescribe_levothyroxine0_15Oral_Tablet,prescribe_levothyroxine0_175Oral_Tablet,prescribe_levothyroxine0_1Oral_Capsule,prescribe_levothyroxine0_1Oral_Tablet,prescribe_levothyroxine0_2Oral_Tablet,prescribe_levothyroxine0_3Oral_Tablet,prescribe_liothyronine0_005Oral_Tablet,prescribe_liothyronine0_025Oral_Tablet,prescribe_thyroid_USP_120Oral_Tablet,prescribe_thyroid_USP_15Oral_Tablet,prescribe_thyroid_USP_180Oral_Tablet,prescribe_thyroid_USP_30Oral_Tablet,prescribe_thyroid_USP_60Oral_Tablet,prescribe_thyroid_USP_90Oral_Tablet
65 and up,Female,Pennsylvania,,8.47020577563672,,19.782473920119074,18.625567225091817,,13.999890479743138,4.2232089883409385,7.173709561483831,2.1309227506029846,3.6456070802568346,2.2909418435577376,,15.103986465088223,,,2.087964725615501,,,1.9235186626019405,,,0.5420025218612476,
65 and up,Female,Rhode Island,,8.47020577563672,,19.782473920119074,18.625567225091817,,13.999890479743138,4.2232089883409385,7.173709561483831,2.1309227506029846,3.6456070802568346,2.2909418435577376,,15.103986465088223,,,2.087964725615501,,,1.9235186626019405,,,0.5420025218612476,
65 and up,Female,South Carolina,,8.236475816071769,,22.02272753283456,16.211759151051353,0.2640232108561966,7.90544708665501,8.742619873328431,5.697409521798756,5.509988409494318,4.125258931289298,2.0523158213013404,,13.85147993079785,0.6379270812379955,,1.392662140020352,,0.316494407095843,,,0.7342365539438324,1.1506532424515803,1.1485212897715016
65 and up,Female,South Dakota,,7.848402355117479,0.551474306619096,17.186342564459796,16.322969400130223,,10.00732108396057,4.302955378922613,9.279196936801306,7.271931459033354,8.827077947845154,0.7216083445431667,0.551474306619096,12.395533465017039,1.0661250506185602,,0.9338804159137805,,0.5268149447696305,,,,1.6800770948594803,0.5268149447696305
65 and up,Female,Tennessee,,8.236475816071769,,22.02272753283456,16.211759151051353,0.2640232108561966,7.90544708665501,8.742619873328431,5.697409521798756,5.509988409494318,4.125258931289298,2.0523158213013404,,13.85147993079785,0.6379270812379955,,1.392662140020352,,0.316494407095843,,,0.7342365539438324,1.1506532424515803,1.1485212897715016
65 and up,Female,Texas,,8.236475816071769,,22.02272753283456,16.211759151051353,0.2640232108561966,7.90544708665501,8.742619873328431,5.697409521798756,5.509988409494318,4.125258931289298,2.0523158213013404,,13.85147993079785,0.6379270812379955,,1.392662140020352,,0.316494407095843,,,0.7342365539438324,1.1506532424515803,1.1485212897715016
65 and up,Female,Utah,,8.554035036734465,,10.858006618392627,20.682995030027776,,10.56496928691827,9.924781084848576,9.990907541138338,2.37562231129692,2.8516857105843227,0.7962054793445894,,12.687679567067143,1.2166468754060737,,5.251512763088089,1.105051018527589,,,,0.5161453846757066,1.3155827218448153,1.3081735701047001
65 and up,Female,Vermont,,8.47020577563672,,19.782473920119074,18.625567225091817,,13.999890479743138,4.2232089883409385,7.173709561483831,2.1309227506029846,3.6456070802568346,2.2909418435577376,,15.103986465088223,,,2.087964725615501,,,1.9235186626019405,,,0.5420025218612476,
65 and up,Female,Virginia,,8.236475816071769,,22.02272753283456,16.211759151051353,0.2640232108561966,7.90544708665501,8.742619873328431,5.697409521798756,5.509988409494318,4.125258931289298,2.0523158213013404,,13.85147993079785,0.6379270812379955,,1.392662140020352,,0.316494407095843,,,0.7342365539438324,1.1506532424515803,1.1485212897715016
65 and up,Female,Washington,,8.554035036734465,,10.858006618392627,20.682995030027776,,10.56496928691827,9.924781084848576,9.990907541138338,2.37562231129692,2.8516857105843227,0.7962054793445894,,12.687679567067143,1.2166468754060737,,5.251512763088089,1.105051018527589,,,,0.5161453846757066,1.3155827218448153,1.3081735701047001
65 and up,Female,West Virginia,,8.236475816071769,,22.02272753283456,16.211759151051353,0.2640232108561966,7.90544708665501,8.742619873328431,5.697409521798756,5.509988409494318,4.125258931289298,2.0523158213013404,,13.85147993079785,0.6379270812379955,,1.392662140020352,,0.316494407095843,,,0.7342365539438324,1.1506532424515803,1.1485212897715016
65 and up,Female,Wisconsin,,7.848402355117479,0.551474306619096,17.186342564459796,16.322969400130223,,10.00732108396057,4.302955378922613,9.279196936801306,7.271931459033354,8.827077947845154,0.7216083445431667,0.551474306619096,12.395533465017039,1.0661250506185602,,0.9338804159137805,,0.5268149447696305,,,,1.6800770948594803,0.5268149447696305
65 and up,Female,Wyoming,,8.554035036734465,,10.858006618392627,20.682995030027776,,10.56496928691827,9.924781084848576,9.990907541138338,2.37562231129692,2.8516857105843227,0.7962054793445894,,12.687679567067143,1.2166468754060737,,5.251512763088089,1.105051018527589,,,,0.5161453846757066,1.3155827218448153,1.3081735701047001
65 and up,Male,Alabama,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Alaska,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,Arizona,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,Arkansas,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,California,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,Colorado,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,Connecticut,,9.540927807252567,,22.751928169332633,6.633884947053283,,13.000571394117404,14.428597084303249,3.983960793691841,4.367154028073063,5.513255748434063,2.343116689255854,,11.245007297175476,6.1915960413105635,,,,,,,,,
65 and up,Male,Delaware,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,District of Columbia,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Florida,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Georgia,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Hawaii,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,Idaho,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,Illinois,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Indiana,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Iowa,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Kansas,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Kentucky,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Louisiana,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Maine,,9.540927807252567,,22.751928169332633,6.633884947053283,,13.000571394117404,14.428597084303249,3.983960793691841,4.367154028073063,5.513255748434063,2.343116689255854,,11.245007297175476,6.1915960413105635,,,,,,,,,
65 and up,Male,Maryland,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Massachusetts,,9.540927807252567,,22.751928169332633,6.633884947053283,,13.000571394117404,14.428597084303249,3.983960793691841,4.367154028073063,5.513255748434063,2.343116689255854,,11.245007297175476,6.1915960413105635,,,,,,,,,
65 and up,Male,Michigan,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Minnesota,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Mississippi,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Missouri,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Montana,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,Nebraska,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Nevada,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,New Hampshire,,9.540927807252567,,22.751928169332633,6.633884947053283,,13.000571394117404,14.428597084303249,3.983960793691841,4.367154028073063,5.513255748434063,2.343116689255854,,11.245007297175476,6.1915960413105635,,,,,,,,,
65 and up,Male,New Jersey,,9.540927807252567,,22.751928169332633,6.633884947053283,,13.000571394117404,14.428597084303249,3.983960793691841,4.367154028073063,5.513255748434063,2.343116689255854,,11.245007297175476,6.1915960413105635,,,,,,,,,
65 and up,Male,New Mexico,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,New York,,9.540927807252567,,22.751928169332633,6.633884947053283,,13.000571394117404,14.428597084303249,3.983960793691841,4.367154028073063,5.513255748434063,2.343116689255854,,11.245007297175476,6.1915960413105635,,,,,,,,,
65 and up,Male,North Carolina,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,North Dakota,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Ohio,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Oklahoma,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Oregon,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,Pennsylvania,,9.540927807252567,,22.751928169332633,6.633884947053283,,13.000571394117404,14.428597084303249,3.983960793691841,4.367154028073063,5.513255748434063,2.343116689255854,,11.245007297175476,6.1915960413105635,,,,,,,,,
65 and up,Male,Rhode Island,,9.540927807252567,,22.751928169332633,6.633884947053283,,13.000571394117404,14.428597084303249,3.983960793691841,4.367154028073063,5.513255748434063,2.343116689255854,,11.245007297175476,6.1915960413105635,,,,,,,,,
65 and up,Male,South Carolina,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,South Dakota,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Tennessee,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Texas,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Utah,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,Vermont,,9.540927807252567,,22.751928169332633,6.633884947053283,,13.000571394117404,14.428597084303249,3.983960793691841,4.367154028073063,5.513255748434063,2.343116689255854,,11.245007297175476,6.1915960413105635,,,,,,,,,
65 and up,Male,Virginia,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Washington,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
65 and up,Male,West Virginia,,10.25910511713045,,23.711558092519212,22.03154038480793,,1.151324220979767,6.994477398107233,9.827685582181564,2.8869086172562413,8.521499614044311,1.502114720427465,,8.931385899990795,,,,,,0.8972166157344755,,3.285183736820546,,
65 and up,Male,Wisconsin,,18.34695817722586,,10.476779546184972,6.347144906070722,,1.6239892057107588,13.666313166618362,8.388990932770833,3.1255220408881583,10.981088088560188,3.9614476518796926,,16.16686107952448,6.914905204565954,,,,,,,,,
65 and up,Male,Wyoming,,13.573952928814187,,26.52104080825649,8.972528824791526,,7.051814936148476,2.0198337280527996,13.889310715254474,1.9612799705383555,2.741474700686488,1.4168793852991923,,17.079024745477412,1.8960158247182723,,0.7355265055624424,2.1413169263998775,,,,,,
8 - 11,Female,Alabama,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Arkansas,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Connecticut,,,,52.36885931454353,,,,47.63114068545647,,,,,,,,,,,,,,,,
8 - 11,Female,Delaware,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,District of Columbia,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Florida,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Georgia,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Illinois,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,Indiana,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,Iowa,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,Kansas,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,Kentucky,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Louisiana,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Maine,,,,52.36885931454353,,,,47.63114068545647,,,,,,,,,,,,,,,,
8 - 11,Female,Maryland,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Massachusetts,,,,52.36885931454353,,,,47.63114068545647,,,,,,,,,,,,,,,,
8 - 11,Female,Michigan,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,Minnesota,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,Mississippi,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Missouri,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,Nebraska,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,New Hampshire,,,,52.36885931454353,,,,47.63114068545647,,,,,,,,,,,,,,,,
8 - 11,Female,New Jersey,,,,52.36885931454353,,,,47.63114068545647,,,,,,,,,,,,,,,,
8 - 11,Female,New York,,,,52.36885931454353,,,,47.63114068545647,,,,,,,,,,,,,,,,
8 - 11,Female,North Carolina,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,North Dakota,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,Ohio,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,Oklahoma,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Pennsylvania,,,,52.36885931454353,,,,47.63114068545647,,,,,,,,,,,,,,,,
8 - 11,Female,Rhode Island,,,,52.36885931454353,,,,47.63114068545647,,,,,,,,,,,,,,,,
8 - 11,Female,South Carolina,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,South Dakota,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Female,Tennessee,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Texas,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Vermont,,,,52.36885931454353,,,,47.63114068545647,,,,,,,,,,,,,,,,
8 - 11,Female,Virginia,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,West Virginia,,,,,36.8459427843918,,,,,,63.154057215608205,,,,,,,,,,,,,
8 - 11,Female,Wisconsin,,,,40.40602396516637,,,,29.79698801741682,,,,,,29.79698801741682,,,,,,,,,,
8 - 11,Male,Alabama,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Alaska,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,Arizona,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,Arkansas,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,California,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,Colorado,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,Delaware,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,District of Columbia,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Florida,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Georgia,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Hawaii,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,Idaho,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,Kentucky,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Louisiana,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Maryland,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Mississippi,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Montana,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,Nevada,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,New Mexico,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,North Carolina,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Oklahoma,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Oregon,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,South Carolina,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Tennessee,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Texas,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Utah,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,Virginia,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Washington,,,,,,,100.0,,,,,,,,,,,,,,,,,
8 - 11,Male,West Virginia,,68.34035670224036,,,31.659643297759644,,,,,,,,,,,,,,,,,,,
8 - 11,Male,Wyoming,,,,,,,100.0,,,,,,,,,,,,,,,,,
